method,seed,evaluation_count,sweep,slot_count,unique_slot_phenotypes,largest_phenotype_slot_fraction,normalized_slot_entropy,adjacent_same_phenotype_fraction
moead,5,6800,339,20,5,0.3,0.49357744333367737,0.7894736842105263
moead,5,6820,340,20,8,0.2,0.6673372755069764,0.631578947368421
moead,5,6840,341,20,10,0.2,0.7280175133855433,0.5263157894736842
moead,5,6860,342,20,10,0.2,0.7280175133855433,0.5263157894736842
moead,5,6880,343,20,7,0.35,0.5788179354530016,0.6842105263157895
moead,5,6900,344,20,5,0.35,0.467160774083051,0.7894736842105263
moead,5,6920,345,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,6940,346,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,6960,347,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,6980,348,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,7000,349,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,7020,350,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,7040,351,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,7060,352,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,7080,353,20,6,0.35,0.5370583272967848,0.7368421052631579
moead,5,7100,354,20,5,0.35,0.4808941238939531,0.7894736842105263
moead,5,7120,355,20,5,0.35,0.4808941238939531,0.7894736842105263
moead,5,7140,356,20,5,0.35,0.4808941238939531,0.7894736842105263
moead,5,7160,357,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7180,358,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7200,359,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7220,360,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7240,361,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7260,362,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7280,363,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7300,364,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7320,365,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7340,366,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7360,367,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7380,368,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7400,369,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7420,370,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7440,371,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7460,372,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7480,373,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7500,374,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7520,375,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7540,376,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7560,377,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,7580,378,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,7600,379,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,7620,380,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,7640,381,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,7660,382,20,10,0.4,0.6441994541910004,0.5263157894736842
moead,5,7680,383,20,10,0.25,0.6851025705278074,0.5263157894736842
moead,5,7700,384,20,7,0.35,0.5469468880676648,0.631578947368421
moead,5,7720,385,20,7,0.4,0.5417596081562167,0.6842105263157895
moead,5,7740,386,20,8,0.4,0.5648974294721927,0.631578947368421
moead,5,7760,387,20,6,0.25,0.566351607055821,0.6842105263157895
moead,5,7780,388,20,7,0.25,0.6081112152120378,0.631578947368421
moead,5,7800,389,20,7,0.2,0.6267330020522787,0.5789473684210527
moead,5,7820,390,20,7,0.2,0.6267330020522787,0.5789473684210527
moead,5,7840,391,20,9,0.2,0.6904750968229523,0.47368421052631576
moead,5,7860,392,20,9,0.2,0.6904750968229523,0.47368421052631576
moead,5,7880,393,20,9,0.2,0.6904750968229523,0.47368421052631576
moead,5,7900,394,20,9,0.2,0.6904750968229523,0.47368421052631576
moead,5,7920,395,20,9,0.2,0.6904750968229523,0.47368421052631576
moead,5,7940,396,20,9,0.2,0.6904750968229523,0.47368421052631576
moead,5,7960,397,20,9,0.2,0.6904750968229523,0.47368421052631576
moead,5,7980,398,20,9,0.2,0.6904750968229523,0.47368421052631576
moead,5,8000,399,20,8,0.2,0.6586040494376155,0.5263157894736842
moead,5,8020,400,20,8,0.2,0.6586040494376155,0.5263157894736842
moead,5,8040,401,20,8,0.2,0.6586040494376155,0.5263157894736842
moead,5,8060,402,20,8,0.2,0.6586040494376155,0.5263157894736842
moead,5,8080,403,20,8,0.2,0.6673372755069764,0.5263157894736842
moead,5,8100,404,20,10,0.2,0.7280175133855431,0.42105263157894735
moead,5,8120,405,20,10,0.2,0.7280175133855431,0.42105263157894735
moead,5,8140,406,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8160,407,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8180,408,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8200,409,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8220,410,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8240,411,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8260,412,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8280,413,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8300,414,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8320,415,20,11,0.15,0.7655599299481342,0.3684210526315789
moead,5,8340,416,20,7,0.3,0.5891905854896877,0.6842105263157895
moead,5,8360,417,20,8,0.3,0.6267330020522787,0.631578947368421
moead,5,8380,418,20,8,0.3,0.6168444412813987,0.631578947368421
moead,5,8400,419,20,8,0.3,0.6168444412813987,0.631578947368421
moead,5,8420,420,20,8,0.25,0.6156891065798796,0.631578947368421
moead,5,8440,421,20,8,0.25,0.6156891065798796,0.631578947368421
moead,5,8460,422,20,8,0.25,0.6156891065798796,0.631578947368421
moead,5,8480,423,20,8,0.25,0.6156891065798796,0.631578947368421
moead,5,8500,424,20,9,0.25,0.6718533099827114,0.5789473684210527
moead,5,8520,425,20,9,0.25,0.6718533099827114,0.5789473684210527
moead,5,8540,426,20,9,0.25,0.6718533099827114,0.5789473684210527
moead,5,8560,427,20,9,0.25,0.6718533099827114,0.5789473684210527
moead,5,8580,428,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,5,8600,429,20,8,0.2,0.6441994541910004,0.631578947368421
moead,5,8620,430,20,8,0.2,0.6441994541910004,0.631578947368421
moead,5,8640,431,20,8,0.2,0.6498708233682546,0.631578947368421
moead,5,8660,432,20,8,0.2,0.6498708233682546,0.631578947368421
moead,5,8680,433,20,8,0.2,0.6498708233682546,0.631578947368421
moead,5,8700,434,20,8,0.2,0.6498708233682546,0.631578947368421
moead,5,8720,435,20,9,0.2,0.6817418707535915,0.5789473684210527
moead,5,8740,436,20,8,0.2,0.6498708233682546,0.631578947368421
moead,5,8760,437,20,8,0.2,0.6498708233682546,0.631578947368421
moead,5,8780,438,20,8,0.25,0.6399822625973747,0.631578947368421
moead,5,8800,439,20,8,0.45,0.5686622764588594,0.631578947368421
moead,5,8820,440,20,6,0.45,0.48062702567069077,0.7368421052631579
moead,5,8840,441,20,6,0.45,0.48062702567069077,0.7368421052631579
moead,5,8860,442,20,6,0.45,0.48062702567069077,0.7368421052631579
moead,5,8880,443,20,6,0.45,0.48062702567069077,0.7368421052631579
moead,5,8900,444,20,6,0.45,0.48062702567069077,0.7368421052631579
moead,5,8920,445,20,6,0.45,0.48062702567069077,0.7368421052631579
moead,5,8940,446,20,6,0.45,0.48062702567069077,0.7368421052631579
moead,5,8960,447,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,8980,448,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,9000,449,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,9020,450,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,9040,451,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,9060,452,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,9080,453,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,9100,454,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,9120,455,20,7,0.35,0.5601961486127608,0.6842105263157895
moead,5,9140,456,20,6,0.35,0.515075840682328,0.7368421052631579
moead,5,9160,457,20,7,0.3,0.5705687986494469,0.6842105263157895
moead,5,9180,458,20,7,0.25,0.5739294984236628,0.6842105263157895
moead,5,9200,459,20,7,0.25,0.5739294984236628,0.6842105263157895
moead,5,9220,460,20,8,0.25,0.6156891065798796,0.631578947368421
moead,5,9240,461,20,8,0.25,0.6300937018264947,0.631578947368421
moead,5,9260,462,20,8,0.25,0.6300937018264947,0.631578947368421
moead,5,9280,463,20,8,0.25,0.6300937018264947,0.631578947368421
moead,5,9300,464,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9320,465,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9340,466,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9360,467,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9380,468,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9400,469,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9420,470,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9440,471,20,7,0.45,0.5311198598962683,0.631578947368421
moead,5,9460,472,20,8,0.45,0.5773955025282203,0.5789473684210527
moead,5,9480,473,20,8,0.45,0.5773955025282203,0.5789473684210527
moead,5,9500,474,20,9,0.45,0.6005333238441961,0.5263157894736842
moead,5,9520,475,20,9,0.45,0.6005333238441961,0.5263157894736842
moead,5,9540,476,20,9,0.45,0.6005333238441961,0.5263157894736842
moead,5,9560,477,20,9,0.45,0.6005333238441961,0.5263157894736842
moead,5,9580,478,20,9,0.45,0.6005333238441961,0.5263157894736842
moead,5,9600,479,20,9,0.45,0.6005333238441961,0.5263157894736842
moead,5,9620,480,20,9,0.45,0.6005333238441961,0.5263157894736842
moead,5,9640,481,20,5,0.45,0.3922929320004128,0.7894736842105263
moead,5,9660,482,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,9680,483,20,7,0.35,0.5700847093836408,0.6842105263157895
moead,5,9700,484,20,8,0.25,0.6255776673507597,0.631578947368421
moead,5,9720,485,20,8,0.25,0.6300937018264947,0.5789473684210527
moead,5,9740,486,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9760,487,20,10,0.25,0.6949911312986874,0.5263157894736842
moead,5,9780,488,20,9,0.35,0.6394981733315686,0.5789473684210527
moead,5,9800,489,20,9,0.3,0.6642754186148697,0.5263157894736842
moead,5,9820,490,20,10,0.3,0.6874132399308456,0.5263157894736842
moead,5,9840,491,20,10,0.3,0.6874132399308456,0.5263157894736842
moead,5,9860,492,20,10,0.3,0.6874132399308456,0.5263157894736842
moead,5,9880,493,20,10,0.3,0.6874132399308456,0.5263157894736842
moead,5,9900,494,20,11,0.3,0.7280175133855431,0.47368421052631576
moead,5,9920,495,20,11,0.3,0.7280175133855431,0.47368421052631576
moead,5,9940,496,20,12,0.15,0.7974309773334709,0.42105263157894735
moead,5,9960,497,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,5,9980,498,20,14,0.15,0.8524398460347836,0.3157894736842105
moead,5,10000,499,20,14,0.15,0.8524398460347836,0.3157894736842105
