method,seed,evaluation_count,generation_or_sweep,algorithm,valid_population,unique_genotypes,unique_phenotypes,max_single_phenotype_fraction,evaluated_unique_genotypes_cumulative,nondominated_population,min_hpwl,min_congestion_top10,max_hpwl,max_congestion_top10,archive_size,decode_failures_cumulative,duplicate_rejections,replacement_count,elapsed_seconds,valid_evaluations_per_second
nsga2,3,920,45,nsga2,20,20,20,0.05,920,15,594498.2142857099,0.007819200865924358,696481.2857142856,0.009393712505698204,15,0,0,4,114.26746834279038,8.051285403821995
nsga2,3,940,46,nsga2,20,20,20,0.05,940,17,592959.2142857107,0.007819200865924358,687545.3749999988,0.009396555833518505,17,1,0,4,116.76587525079958,8.041733066130295
nsga2,3,960,47,nsga2,20,20,20,0.05,960,17,592959.2142857107,0.007819200865924358,687545.3749999988,0.00975075177848339,17,1,0,1,119.39535432099365,8.032138314374734
nsga2,3,980,48,nsga2,20,20,20,0.05,980,14,591220.3392857108,0.007819200865924358,687545.3749999988,0.009396555833518505,14,1,0,3,121.70567335397936,8.043996413812126
nsga2,3,1000,49,nsga2,20,20,20,0.05,1000,17,591220.3392857108,0.007819200865924358,687545.3749999988,0.009396555833518505,15,1,0,3,124.28343978291377,8.038078136113356
nsga2,3,1020,50,nsga2,20,20,20,0.05,1020,18,591220.3392857108,0.007819200865924358,687545.3749999988,0.009396555833518505,16,1,0,2,126.98265953082591,8.024717735200928
nsga2,3,1040,51,nsga2,20,20,20,0.05,1040,18,591220.3392857108,0.007819200865924358,687545.3749999988,0.009396555833518505,16,1,0,0,129.7653885819018,8.006757513342876
nsga2,3,1060,52,nsga2,20,20,19,0.1,1060,20,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,16,1,0,2,132.14847789378837,8.01371318745835
nsga2,3,1080,53,nsga2,20,20,19,0.1,1080,20,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,16,1,0,0,134.9863498969935,7.993400820330147
nsga2,3,1100,54,nsga2,20,20,19,0.1,1100,20,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,17,1,0,2,137.91560206678696,7.9686415715880985
nsga2,3,1120,55,nsga2,20,20,19,0.1,1120,20,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,17,1,0,0,140.46063157380559,7.966645083836299
nsga2,3,1140,56,nsga2,20,20,20,0.05,1140,19,591220.3392857108,0.007819200865924358,693160.3928571425,0.009298243559896946,17,1,0,2,142.8664901938755,7.972478349921887
nsga2,3,1160,57,nsga2,20,20,20,0.05,1160,19,591220.3392857108,0.007819200865924358,693160.3928571425,0.009298243559896946,17,1,0,0,145.59867956489325,7.9602370259369994
nsga2,3,1180,58,nsga2,20,20,20,0.05,1180,18,591220.3392857108,0.007819200865924358,687545.3749999988,0.009674878790974617,16,1,0,2,148.13705390901305,7.958846007050681
nsga2,3,1200,59,nsga2,20,20,20,0.05,1200,19,591220.3392857108,0.007819200865924358,687545.3749999988,0.009674878790974617,16,1,0,1,150.53711378690787,7.96481325991967
nsga2,3,1220,60,nsga2,20,20,18,0.1,1220,20,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,16,1,0,4,152.95662932400592,7.969579385917358
nsga2,3,1240,61,nsga2,20,20,18,0.1,1240,20,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,16,1,0,0,155.50659495196305,7.967507747068443
nsga2,3,1260,62,nsga2,20,20,19,0.1,1260,19,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,16,1,0,2,157.94702222687192,7.971027134602118
nsga2,3,1280,63,nsga2,20,20,19,0.1,1280,19,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,16,1,0,0,160.38913182192482,7.974355777547538
nsga2,3,1300,64,nsga2,20,20,20,0.05,1300,20,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,18,1,0,3,162.96600689087063,7.970987476362901
nsga2,3,1320,65,nsga2,20,20,20,0.05,1320,20,591220.3392857108,0.007819200865924358,687545.3749999988,0.009298243559896946,18,1,0,1,165.3824439458549,7.9754535519612455
nsga2,3,1340,66,nsga2,20,20,20,0.05,1340,18,591220.3392857108,0.007819200865924358,687545.3749999988,0.009918474592268467,16,1,0,4,167.98673291597515,7.970867560533788
nsga2,3,1360,67,nsga2,20,20,20,0.05,1360,20,591220.3392857108,0.007781690452247858,689017.9464285703,0.009298243559896946,18,1,0,4,170.28720238478854,7.9806349565197685
nsga2,3,1380,68,nsga2,20,20,20,0.05,1380,18,591220.3392857108,0.007781690452247858,689017.9464285703,0.009789906442165375,16,1,0,2,172.90190129890107,7.975620797923318
nsga2,3,1400,69,nsga2,20,20,20,0.05,1400,18,591220.3392857108,0.007781690452247858,689017.9464285703,0.009468257427215576,16,1,0,2,175.30612867884338,7.980325676821798
nsga2,3,1420,70,nsga2,20,20,18,0.1,1420,20,591220.3392857108,0.007781690452247858,689017.9464285703,0.009298243559896946,16,1,0,4,177.79252660181373,7.981212861539503
nsga2,3,1440,71,nsga2,20,20,19,0.1,1440,20,591220.3392857108,0.007781690452247858,689017.9464285703,0.009298243559896946,17,1,0,2,180.2788950749673,7.9820768781703775
nsga2,3,1460,72,nsga2,20,20,19,0.1,1460,19,590551.8928571396,0.007781690452247858,689017.9464285703,0.009307513013482094,17,1,0,2,182.6765120117925,7.986795806052043
nsga2,3,1480,73,nsga2,20,20,18,0.1,1480,20,590551.8928571396,0.007781690452247858,689017.9464285703,0.009307513013482094,17,1,0,1,185.1630717657972,7.987553813487753
nsga2,3,1500,74,nsga2,20,20,20,0.05,1500,20,589531.982142854,0.007781690452247858,689017.9464285703,0.00961101520806551,18,1,0,2,187.63534713280387,7.988899868312355
nsga2,3,1520,75,nsga2,20,20,20,0.05,1520,20,589531.982142854,0.007781690452247858,689017.9464285703,0.00961101520806551,21,1,0,4,190.04813925595954,7.992711772642979
nsga2,3,1540,76,nsga2,20,20,20,0.05,1540,20,589531.982142854,0.007781690452247858,689017.9464285703,0.00961101520806551,21,1,0,1,192.45741254789755,7.996574305065978
nsga2,3,1560,77,nsga2,20,20,20,0.05,1560,20,589531.982142854,0.007781690452247858,689017.9464285703,0.00961101520806551,21,1,0,2,194.82627387391403,8.00200080307926
nsga2,3,1580,78,nsga2,20,20,20,0.05,1580,20,589531.982142854,0.007781690452247858,689017.9464285703,0.00961101520806551,24,1,0,3,197.15258757397532,8.00902498633212
nsga2,3,1600,79,nsga2,20,20,19,0.1,1600,20,589531.982142854,0.007781690452247858,689017.9464285703,0.00961101520806551,24,1,0,1,199.7600345048122,8.004604143985969
nsga2,3,1620,80,nsga2,20,20,20,0.05,1620,20,588110.4821428541,0.007781690452247858,689017.9464285703,0.009646150283515453,25,1,0,2,202.31616044486873,8.002326637872205
nsga2,3,1640,81,nsga2,20,20,20,0.05,1640,20,588110.4821428541,0.007781690452247858,689017.9464285703,0.009646150283515453,25,1,0,3,204.91795987496153,7.998322845884753
nsga2,3,1660,82,nsga2,20,20,20,0.05,1660,20,587988.7321428541,0.007781690452247858,689017.9464285703,0.009588062763214111,26,1,0,2,207.46314164088108,7.996601164325038
nsga2,3,1680,83,nsga2,20,20,20,0.05,1680,18,587988.7321428541,0.007781690452247858,689017.9464285703,0.009588062763214111,24,1,0,4,209.94818379287608,7.997211357905405
nsga2,3,1700,84,nsga2,20,20,20,0.05,1700,19,587809.6785714254,0.007781690452247858,689017.9464285703,0.009588062763214111,25,1,0,3,212.8792057938408,7.981051947578981
nsga2,3,1720,85,nsga2,20,20,20,0.05,1720,20,587809.6785714254,0.007781690452247858,689017.9464285703,0.009575139731168747,28,1,0,2,215.35302231181413,7.982242280821228
nsga2,3,1740,86,nsga2,20,20,20,0.05,1740,20,587809.6785714254,0.007781690452247858,689017.9464285703,0.009575139731168747,30,1,0,2,217.8771073599346,7.981563648755255
nsga2,3,1760,87,nsga2,20,20,20,0.05,1760,20,587809.6785714254,0.007781690452247858,689017.9464285703,0.009575139731168747,30,1,0,0,220.49418952479027,7.977534481933524
nsga2,3,1780,88,nsga2,20,20,20,0.05,1780,20,587809.6785714254,0.007781690452247858,689017.9464285703,0.009575139731168747,29,1,0,4,223.41664064186625,7.9627014124328905
nsga2,3,1800,89,nsga2,20,20,20,0.05,1800,20,587809.6785714254,0.007781690452247858,689017.9464285703,0.009575139731168747,30,2,0,1,226.44710489199497,7.94004410371051
nsga2,3,1820,90,nsga2,20,20,20,0.05,1820,20,587809.6785714254,0.007781690452247858,689017.9464285703,0.009575139731168747,27,2,0,4,229.38005198398605,7.925710994811885
nsga2,3,1840,91,nsga2,20,20,20,0.05,1840,20,587809.6785714254,0.007741143926978111,711376.3928571466,0.009575139731168747,28,2,0,2,231.79300157679245,7.929488757196473
nsga2,3,1860,92,nsga2,20,20,20,0.05,1860,18,587809.6785714254,0.007741143926978111,711376.3928571466,0.009619244374334812,25,2,0,4,234.32601604890078,7.9291238392081045
nsga2,3,1880,93,nsga2,20,20,20,0.05,1880,20,587809.6785714254,0.007740709464997053,711471.7500000037,0.009575139731168747,23,2,0,4,236.84315245389007,7.929298274163191
nsga2,3,1900,94,nsga2,20,20,19,0.1,1900,20,587809.6785714254,0.007740709464997053,711471.7500000037,0.009575139731168747,22,2,0,3,239.33310538786463,7.930369670021579
nsga2,3,1920,95,nsga2,20,20,19,0.1,1920,20,587809.6785714254,0.007740709464997053,711471.7500000037,0.009575139731168747,22,2,0,0,241.87005160097033,7.929877995661309
nsga2,3,1940,96,nsga2,20,20,19,0.1,1940,20,587809.6785714254,0.007740709464997053,711471.7500000037,0.009575139731168747,22,2,0,0,244.80871881498024,7.916384716120701
nsga2,3,1960,97,nsga2,20,20,19,0.1,1960,18,587356.7499999972,0.007740709464997053,711471.7500000037,0.009575139731168747,19,2,0,5,247.34980108984746,7.915914997193691
nsga2,3,1980,98,nsga2,20,20,19,0.1,1980,19,587356.7499999972,0.007740709464997053,711471.7500000037,0.009575139731168747,20,2,0,1,249.79628297686577,7.918452494279858
nsga2,3,2000,99,nsga2,20,20,19,0.1,2000,18,587356.7499999972,0.007740709464997053,711471.7500000037,0.009500243701040745,19,2,0,2,252.4331376599148,7.914967181098716
nsga2,3,2020,100,nsga2,20,20,19,0.1,2020,15,586137.5892857114,0.007740709464997053,711471.7500000037,0.009500243701040745,14,2,0,3,254.97496766480617,7.914502425402373
nsga2,3,2040,101,nsga2,20,20,19,0.1,2040,17,586137.5892857114,0.007740709464997053,711471.7500000037,0.009500243701040745,15,2,0,3,257.39364177081734,7.91783350194264
nsga2,3,2060,102,nsga2,20,20,19,0.1,2060,11,586137.5892857114,0.007667579222470522,711471.7500000037,0.009500243701040745,9,2,0,7,259.9585711148102,7.916646068542547
nsga2,3,2080,103,nsga2,20,20,19,0.1,2080,12,586137.5892857114,0.007667579222470522,711471.7500000037,0.009500243701040745,9,2,0,3,262.5166418568697,7.915688640924239
nsga2,3,2100,104,nsga2,20,20,19,0.1,2100,12,585047.553571426,0.007667579222470522,711471.7500000037,0.009335972368717194,9,2,0,6,264.97241508681327,7.91780532819852
nsga2,3,2120,105,nsga2,20,20,19,0.1,2120,13,585047.553571426,0.007667579222470522,711471.7500000037,0.009335972368717194,10,2,0,4,267.4437274239026,7.919422976942495
nsga2,3,2140,106,nsga2,20,20,19,0.1,2140,14,585047.553571426,0.007667579222470522,689037.2678571419,0.009335972368717194,10,2,0,4,269.96892557293177,7.919429969440768
nsga2,3,2160,107,nsga2,20,20,18,0.1,2160,16,585047.553571426,0.007667579222470522,689037.2678571419,0.009279666468501091,11,2,0,3,272.5361439578701,7.9182157957499895
nsga2,3,2180,108,nsga2,20,20,18,0.15,2180,20,585047.553571426,0.007667579222470522,676319.3035714251,0.009188714437186718,13,2,0,5,275.257707295008,7.912584978649568
nsga2,3,2200,109,nsga2,20,20,19,0.1,2200,20,585047.553571426,0.007663018070161343,675408.714285711,0.009188714437186718,13,2,0,3,277.90285525098443,7.9092386366988
nsga2,3,2220,110,nsga2,20,20,20,0.05,2220,20,585047.553571426,0.007663018070161343,675408.714285711,0.009188714437186718,14,2,0,2,280.81706806481816,7.898380306029125
nsga2,3,2240,111,nsga2,20,20,20,0.05,2240,20,585047.553571426,0.007663018070161343,675408.714285711,0.009188714437186718,14,2,0,2,283.66448718192987,7.889602333494237
nsga2,3,2260,112,nsga2,20,20,20,0.05,2260,20,585047.553571426,0.007663018070161343,675408.714285711,0.009188714437186718,14,2,0,0,286.2057605169248,7.889428905699727
nsga2,3,2280,113,nsga2,20,20,20,0.05,2280,20,585047.553571426,0.007663018070161343,675408.714285711,0.009188714437186718,14,2,0,0,288.7920933899004,7.888027588499297
nsga2,3,2300,114,nsga2,20,20,20,0.05,2300,20,584904.5178571402,0.007663018070161343,675408.714285711,0.009187843650579453,15,2,0,3,291.22629067185335,7.890771106889282
nsga2,3,2320,115,nsga2,20,20,20,0.05,2320,20,584809.053571426,0.007663018070161343,675408.714285711,0.009184321388602257,15,2,0,1,293.7281890709419,7.891649784556945
nsga2,3,2340,116,nsga2,20,20,20,0.05,2340,20,584809.053571426,0.007663018070161343,675408.714285711,0.009184321388602257,19,2,0,4,296.24360882584006,7.892153384394183
nsga2,3,2360,117,nsga2,20,20,20,0.05,2360,20,584809.053571426,0.007663018070161343,675408.714285711,0.009184321388602257,20,2,0,2,298.7172013928648,7.893753653974623
nsga2,3,2380,118,nsga2,20,20,20,0.05,2380,20,584094.6428571403,0.007663018070161343,675408.714285711,0.009188243187963963,19,2,0,5,301.2765088248998,7.893081373238031
nsga2,3,2400,119,nsga2,20,20,20,0.05,2400,19,584094.6428571403,0.007660272531211376,674171.8749999965,0.00922240037471056,18,2,0,2,303.82842627493665,7.892612384563489
nsga2,3,2420,120,nsga2,20,20,20,0.05,2420,19,584094.6428571403,0.007660272531211376,674171.8749999965,0.00922240037471056,18,2,0,0,306.2777132629417,7.894795785954328
nsga2,3,2440,121,nsga2,20,20,20,0.05,2440,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,18,3,0,1,308.8490585889667,7.8905858128040895
nsga2,3,2460,122,nsga2,20,20,19,0.1,2460,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,19,3,0,2,311.3995528179221,7.890184741005805
nsga2,3,2480,123,nsga2,20,20,19,0.1,2480,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,20,3,0,1,313.9226273158565,7.890479323453612
nsga2,3,2500,124,nsga2,20,20,19,0.1,2500,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,19,3,0,0,316.3476245738566,7.893215583216855
nsga2,3,2520,125,nsga2,20,20,19,0.1,2520,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,20,3,0,1,318.96776222996414,7.891079595013538
nsga2,3,2540,126,nsga2,20,20,20,0.05,2540,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,20,3,0,2,321.60999736585654,7.8884363694514255
nsga2,3,2560,127,nsga2,20,20,19,0.1,2560,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,21,3,0,2,324.1685053969268,7.887872996388381
nsga2,3,2580,128,nsga2,20,20,19,0.1,2580,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,21,3,0,0,326.5872382929083,7.890694117351733
nsga2,3,2600,129,nsga2,20,20,19,0.1,2600,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,22,3,0,1,329.209796119947,7.888586641734646
nsga2,3,2620,130,nsga2,20,20,19,0.1,2620,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,23,3,0,1,331.6721355638001,7.89032215670284
nsga2,3,2640,131,nsga2,20,20,19,0.1,2640,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,23,3,0,1,334.30057377391495,7.888110900411987
nsga2,3,2660,132,nsga2,20,20,19,0.1,2660,20,584094.6428571403,0.007660272531211376,674171.8749999965,0.009188243187963963,24,3,0,1,336.7994636418298,7.888967432636987
nsga2,3,2680,133,nsga2,20,20,20,0.05,2680,20,584094.6428571403,0.0076521760784089565,674825.1249999965,0.009188243187963963,21,3,0,6,339.16024341387674,7.8930241736301054
nsga2,3,2700,134,nsga2,20,20,20,0.05,2700,20,584094.6428571403,0.0076521760784089565,674825.1249999965,0.009188243187963963,21,3,0,0,341.6730615978595,7.893510794755896
nsga2,3,2720,135,nsga2,20,20,20,0.05,2720,20,584094.6428571403,0.0076521760784089565,674825.1249999965,0.009188243187963963,21,3,0,1,344.1591183808632,7.894604137709452
nsga2,3,2740,136,nsga2,20,20,20,0.05,2740,19,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009188243187963963,20,3,0,1,346.771936153993,7.892795565741989
nsga2,3,2760,137,nsga2,20,20,20,0.05,2760,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,20,3,0,1,349.30722973681986,7.892765351799959
nsga2,3,2780,138,nsga2,20,20,20,0.05,2780,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,20,3,0,0,351.68532086582854,7.896263606235227
nsga2,3,2800,139,nsga2,20,20,20,0.05,2800,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,21,3,0,2,354.3113473649137,7.89418690877914
nsga2,3,2820,140,nsga2,20,20,20,0.05,2820,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,21,3,0,0,356.8582609219011,7.8938903998540315
nsga2,3,2840,141,nsga2,20,20,20,0.05,2840,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,22,3,0,1,359.4058477298822,7.893583306780799
nsga2,3,2860,142,nsga2,20,20,20,0.05,2860,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,22,3,0,1,361.9131697609555,7.894158706319129
nsga2,3,2880,143,nsga2,20,20,20,0.05,2880,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,23,3,0,2,364.3409159698058,7.896450477822334
nsga2,3,2900,144,nsga2,20,20,19,0.1,2900,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,26,3,0,3,366.87694274284877,7.8963806728801815
nsga2,3,2920,145,nsga2,20,20,19,0.1,2920,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,26,3,0,0,369.3523079419974,7.89760869846272
nsga2,3,2940,146,nsga2,20,20,19,0.1,2940,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,27,3,0,2,371.8612651838921,7.898106834406645
nsga2,3,2960,147,nsga2,20,20,19,0.1,2960,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,28,3,0,0,374.35116562782787,7.899000381208343
nsga2,3,2980,148,nsga2,20,20,19,0.1,2980,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,28,3,0,1,376.8162502218038,7.900402379800926
nsga2,3,3000,149,nsga2,20,20,19,0.1,3000,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,28,3,0,1,379.4082730268128,7.899142462263077
nsga2,3,3020,150,nsga2,20,20,19,0.1,3020,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,28,3,0,3,382.01622138894163,7.897570393819236
nsga2,3,3040,151,nsga2,20,20,19,0.1,3040,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,29,3,0,1,384.510775674833,7.898348218382005
nsga2,3,3060,152,nsga2,20,20,19,0.1,3060,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,29,3,0,1,387.1482403278351,7.896200167179757
nsga2,3,3080,153,nsga2,20,20,19,0.1,3080,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,27,3,0,2,389.63155792979524,7.897204262274929
nsga2,3,3100,154,nsga2,20,20,19,0.1,3100,20,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009156381711363792,27,3,0,1,392.0502110859379,7.899498361247237
nsga2,3,3120,155,nsga2,20,20,19,0.1,3120,19,583918.4999999974,0.0076521760784089565,674825.1249999965,0.009404364973306656,25,3,0,2,394.7132122188341,7.896872725587648
